time_step,workload,capacity,cpu_usage,overloaded
0,20.60943415950886,2,100.0,True
1,18.22003178751901,2,91.10015893759504,True
2,22.100902391612916,2,100.0,True
3,22.781129432782425,2,100.0,True
4,17.297929622692326,3,57.659765408974415,False
5,18.895640986275364,3,62.985469954251215,False
6,22.05568080633457,3,73.51893602111524,False
7,21.467514815312835,3,71.55838271770946,False
8,22.36639768499142,4,55.91599421247855,False
9,20.99391214485284,4,52.4847803621321,False
10,24.758795949725656,4,61.89698987431414,False
11,24.8555838708579,4,62.13895967714475,False
12,23.732061395122432,4,59.33015348780608,False
13,26.154482413936066,5,52.30896482787213,False
14,25.13501868450409,5,50.27003736900818,False
15,22.781415074233525,5,45.56283014846705,False
16,25.537501568165,5,51.07500313633,False
17,23.182234798342005,5,46.36446959668401,False
18,27.156900602614545,5,54.3138012052291,False
19,25.600148178027492,5,51.200296356054984,False
20,25.63027527290948,5,51.26055054581896,False
21,24.938140911192118,5,49.876281822384236,False
22,29.045082677348063,5,58.09016535469612,False
23,26.590941035862393,5,53.181882071724786,False
24,26.343344355673786,5,52.68668871134757,False
25,26.79573289902354,5,53.591465798047075,False
26,28.864618371106697,5,57.729236742213395,False
27,28.83088812872816,5,57.661776257456324,False
28,29.225465223191975,5,58.45093044638395,False
29,29.561642006015767,5,59.12328401203153,False
30,33.28329520174092,5,66.56659040348184,False
31,28.487169967230766,5,56.97433993446154,False
32,28.575514541856926,5,57.15102908371386,False
33,28.272454543504242,5,56.54490908700849,False
34,31.43195884515099,5,62.86391769030198,False
35,32.757944585441784,5,65.51588917088357,False
36,30.572105084690246,5,61.1442101693805,False
37,29.419687046074944,5,58.83937409214989,False
38,29.75103756861752,5,59.502075137235046,False
39,33.0011855756494,6,55.001975959415674,False
40,33.486508342406886,6,55.81084723734481,False
41,33.386308536610386,6,55.64384756101731,False
42,31.268980585422614,6,52.11496764237103,False
43,33.36432264613344,6,55.6072044102224,False
44,33.43337161828146,6,55.72228603046911,False
45,33.937377193458026,6,56.562295322430046,False
46,35.542857555896376,6,59.23809592649396,False
47,34.547191097549366,6,57.57865182924894,False
48,35.75782712614379,6,59.59637854357298,False
49,34.83515813897779,6,58.05859689829631,False
50,35.57823879737997,6,59.297064662299945,False
51,36.562576451677074,6,60.93762741946179,False
52,32.685688360288665,6,54.47614726714778,False
53,35.2606575672854,6,58.76776261214233,False
54,35.25925469141441,6,58.76542448569069,False
55,35.222244303513314,6,58.70374050585553,False
56,36.24971549754663,6,60.41619249591105,False
57,40.089882622468785,6,66.81647103744798,False
58,35.66833776861351,6,59.447229614355855,False
59,39.63655670918296,7,56.62365244168994,False
60,34.63426045676839,7,49.47751493824055,False
61,37.63022994002845,7,53.75747134289779,False
62,38.92550613021,7,55.6078659003,False
63,40.07244466271855,7,57.24634951816936,False
64,40.62245315958571,7,58.0320759422653,False
65,41.08669447039985,7,58.69527781485693,False
66,39.10254985550312,7,55.8607855078616,False
67,39.17529641467086,7,55.96470916381552,False
68,42.11595176251431,7,60.16564537502044,False
69,40.317391350236775,7,57.59627335748111,False
70,38.448627353324156,7,54.926610504748794,False
71,39.033425571993035,7,55.76203653141862,False
72,39.76109542799677,7,56.80156489713825,False
73,42.89432148810753,7,61.2776021258679,False
74,42.48485147214113,7,60.69264496020161,False
75,43.880970708135536,7,62.68710101162219,False
76,41.94549470732693,7,59.922135296181324,False
77,43.417079382153425,7,62.02439911736204,False
78,44.65118078793467,7,63.78740112562096,False
79,43.08130692055953,8,53.851633650699405,False
80,44.913550475114825,8,56.14193809389353,False
81,42.97614811786669,8,53.72018514733337,False
82,43.87389230686985,8,54.84236538358731,False
83,44.13652421200334,8,55.17065526500418,False
84,42.808320708821924,8,53.51040088602741,False
85,46.47394496157116,8,58.092431201963954,False
86,44.86119531959455,8,56.076494149493186,False
87,46.12498823745537,8,57.65623529681921,False
88,47.361493317811814,8,59.201866647264765,False
89,47.59306235205989,8,59.491327940074854,False
90,48.33077021794557,8,60.413462772431956,False
91,47.10302903098115,8,58.87878628872644,False
92,46.75340337591169,8,58.44175421988961,False
93,47.7405635781872,8,59.675704472734004,False
94,44.825331132083946,8,56.031663915104936,False
95,45.60577505515383,8,57.007218818942285,False
96,46.15460077529119,8,57.693250969114,False
97,47.10550634479703,8,58.88188293099629,False
98,50.19954845344687,8,62.749435566808586,False
99,47.88904188927988,9,53.21004654364431,False
100,49.24367489192122,9,54.71519432435692,False
101,52.89845659557213,9,58.776062883969026,False
102,49.88747205787714,9,55.43052450875238,False
103,52.37503113693417,9,58.19447904103796,False
104,49.33276463998025,9,54.814182933311386,False
105,51.08912488426474,9,56.765694315849714,False
106,49.89995589017884,9,55.444395433532044,False
107,51.421933848198876,9,57.13548205355431,False
108,54.08061627491479,9,60.089573638794214,False
109,49.2453591536153,9,54.71706572623922,False
110,53.86884728709172,9,59.85427476343524,False
111,53.775471204664555,9,59.7505235607384,False
112,52.41170008860641,9,58.235222320673785,False
113,51.00788429122309,9,56.67542699024788,False
114,54.34425901542774,9,60.38251001714193,False
115,53.441014581872395,9,59.378905090969326,False
116,55.265352422709405,9,61.405947136343784,False
117,55.14370429104689,9,61.27078254560765,False
118,58.60355778264183,9,65.11506420293537,False
119,55.22128874505395,10,55.22128874505394,False
120,53.95300501475627,10,53.95300501475627,False
121,56.65855126991263,10,56.65855126991263,False
122,57.03999336794353,10,57.03999336794353,False
123,59.61837515048087,10,59.61837515048087,False
124,58.87022249182915,10,58.870222491829146,False
125,58.21374211829902,10,58.21374211829902,False
126,60.72660578243912,10,60.72660578243912,False
127,55.7224738913543,10,55.7224738913543,False
128,57.1204969345005,10,57.120496934500494,False
129,56.84684811718895,10,56.846848117188955,False
